location,date,vaccine,total_vaccinations
South Korea,2021-05-07,Moderna,1
South Korea,2021-05-07,Oxford/AstraZeneca,2017525
South Korea,2021-05-07,Pfizer/BioNTech,2132634
South Korea,2021-05-08,Johnson&Johnson,0
South Korea,2021-05-08,Moderna,1
South Korea,2021-05-08,Oxford/AstraZeneca,2026850
South Korea,2021-05-08,Pfizer/BioNTech,2162966
South Korea,2021-05-09,Johnson&Johnson,0
South Korea,2021-05-09,Moderna,1
South Korea,2021-05-09,Oxford/AstraZeneca,2026851
South Korea,2021-05-09,Pfizer/BioNTech,2167703
South Korea,2021-05-10,Johnson&Johnson,0
South Korea,2021-05-10,Moderna,1
South Korea,2021-05-10,Oxford/AstraZeneca,2033929
South Korea,2021-05-10,Pfizer/BioNTech,2251664
South Korea,2021-05-11,Johnson&Johnson,0
South Korea,2021-05-11,Moderna,1
South Korea,2021-05-11,Oxford/AstraZeneca,2038274
South Korea,2021-05-11,Pfizer/BioNTech,2336652
South Korea,2021-05-12,Johnson&Johnson,0
South Korea,2021-05-12,Moderna,1
South Korea,2021-05-12,Oxford/AstraZeneca,2041885
South Korea,2021-05-12,Pfizer/BioNTech,2422062
South Korea,2021-05-13,Johnson&Johnson,0
South Korea,2021-05-13,Moderna,1
South Korea,2021-05-13,Oxford/AstraZeneca,2045819
South Korea,2021-05-13,Pfizer/BioNTech,2504762
South Korea,2021-05-14,Johnson&Johnson,0
South Korea,2021-05-14,Moderna,1
South Korea,2021-05-14,Oxford/AstraZeneca,2053741
South Korea,2021-05-14,Pfizer/BioNTech,2587867
South Korea,2021-05-15,Johnson&Johnson,0
South Korea,2021-05-15,Moderna,1
South Korea,2021-05-15,Oxford/AstraZeneca,2054351
South Korea,2021-05-15,Pfizer/BioNTech,2618711
South Korea,2021-05-16,Johnson&Johnson,0
South Korea,2021-05-16,Moderna,1
South Korea,2021-05-16,Oxford/AstraZeneca,2054352
South Korea,2021-05-16,Pfizer/BioNTech,2623705
South Korea,2021-05-17,Johnson&Johnson,0
South Korea,2021-05-17,Moderna,1
South Korea,2021-05-17,Oxford/AstraZeneca,2073352
South Korea,2021-05-17,Pfizer/BioNTech,2718456
South Korea,2021-05-18,Johnson&Johnson,0
South Korea,2021-05-18,Moderna,1
South Korea,2021-05-18,Oxford/AstraZeneca,2117194
South Korea,2021-05-18,Pfizer/BioNTech,2828977
South Korea,2021-05-19,Johnson&Johnson,0
South Korea,2021-05-19,Moderna,1
South Korea,2021-05-19,Oxford/AstraZeneca,2118222
South Korea,2021-05-19,Pfizer/BioNTech,2922836
South Korea,2021-05-20,Johnson&Johnson,0
South Korea,2021-05-20,Moderna,1
South Korea,2021-05-20,Oxford/AstraZeneca,2189568
South Korea,2021-05-20,Pfizer/BioNTech,3074993
South Korea,2021-05-21,Johnson&Johnson,0
South Korea,2021-05-21,Moderna,1
South Korea,2021-05-21,Oxford/AstraZeneca,2282137
South Korea,2021-05-21,Pfizer/BioNTech,3222328
South Korea,2021-05-22,Johnson&Johnson,0
South Korea,2021-05-22,Moderna,1
South Korea,2021-05-22,Oxford/AstraZeneca,2299048
South Korea,2021-05-22,Pfizer/BioNTech,3246318
South Korea,2021-05-23,Johnson&Johnson,0
South Korea,2021-05-23,Moderna,1
South Korea,2021-05-23,Oxford/AstraZeneca,2299364
South Korea,2021-05-23,Pfizer/BioNTech,3248926
South Korea,2021-05-24,Johnson&Johnson,0
South Korea,2021-05-24,Moderna,1
South Korea,2021-05-24,Oxford/AstraZeneca,2361565
South Korea,2021-05-24,Pfizer/BioNTech,3363565
South Korea,2021-05-25,Johnson&Johnson,0
South Korea,2021-05-25,Moderna,1
South Korea,2021-05-25,Oxford/AstraZeneca,2424404
South Korea,2021-05-25,Pfizer/BioNTech,3472438
South Korea,2021-05-26,Johnson&Johnson,0
South Korea,2021-05-26,Moderna,1
South Korea,2021-05-26,Oxford/AstraZeneca,2481740
South Korea,2021-05-26,Pfizer/BioNTech,3570502
South Korea,2021-05-27,Johnson&Johnson,0
South Korea,2021-05-27,Moderna,1
South Korea,2021-05-27,Oxford/AstraZeneca,3105032
South Korea,2021-05-27,Pfizer/BioNTech,3664342
South Korea,2021-05-28,Johnson&Johnson,0
South Korea,2021-05-28,Moderna,1
South Korea,2021-05-28,Oxford/AstraZeneca,3627209
South Korea,2021-05-28,Pfizer/BioNTech,3752395
South Korea,2021-05-29,Johnson&Johnson,0
South Korea,2021-05-29,Moderna,1
South Korea,2021-05-29,Oxford/AstraZeneca,3782810
South Korea,2021-05-29,Pfizer/BioNTech,3770320
South Korea,2021-05-30,Johnson&Johnson,0
South Korea,2021-05-30,Moderna,1
South Korea,2021-05-30,Oxford/AstraZeneca,3786893
South Korea,2021-05-30,Pfizer/BioNTech,3771053
South Korea,2021-05-31,Johnson&Johnson,0
South Korea,2021-05-31,Moderna,1
South Korea,2021-05-31,Oxford/AstraZeneca,4091000
South Korea,2021-05-31,Pfizer/BioNTech,3881222
South Korea,2021-06-01,Johnson&Johnson,0
South Korea,2021-06-01,Moderna,1
South Korea,2021-06-01,Oxford/AstraZeneca,4572639
South Korea,2021-06-01,Pfizer/BioNTech,3993644
South Korea,2021-06-02,Johnson&Johnson,0
South Korea,2021-06-02,Moderna,1
South Korea,2021-06-02,Oxford/AstraZeneca,4869779
South Korea,2021-06-02,Pfizer/BioNTech,4102296
South Korea,2021-06-03,Johnson&Johnson,0
South Korea,2021-06-03,Moderna,1
South Korea,2021-06-03,Oxford/AstraZeneca,5140237
South Korea,2021-06-03,Pfizer/BioNTech,4201571
South Korea,2021-06-04,Johnson&Johnson,0
South Korea,2021-06-04,Moderna,1
South Korea,2021-06-04,Oxford/AstraZeneca,5448533
South Korea,2021-06-04,Pfizer/BioNTech,4292302
South Korea,2021-06-05,Johnson&Johnson,0
South Korea,2021-06-05,Moderna,1
South Korea,2021-06-05,Oxford/AstraZeneca,5566591
South Korea,2021-06-05,Pfizer/BioNTech,4316718
South Korea,2021-06-06,Johnson&Johnson,0
South Korea,2021-06-06,Moderna,1
South Korea,2021-06-06,Oxford/AstraZeneca,5568799
South Korea,2021-06-06,Pfizer/BioNTech,4317478
South Korea,2021-06-07,Johnson&Johnson,0
South Korea,2021-06-07,Moderna,1
South Korea,2021-06-07,Oxford/AstraZeneca,6330520
South Korea,2021-06-07,Pfizer/BioNTech,4471233
South Korea,2021-06-08,Johnson&Johnson,0
South Korea,2021-06-08,Moderna,1
South Korea,2021-06-08,Oxford/AstraZeneca,6958148
South Korea,2021-06-08,Pfizer/BioNTech,4616081
South Korea,2021-06-09,Johnson&Johnson,0
South Korea,2021-06-09,Moderna,1
South Korea,2021-06-09,Oxford/AstraZeneca,7447454
South Korea,2021-06-09,Pfizer/BioNTech,4745498
South Korea,2021-06-10,Johnson&Johnson,252733
South Korea,2021-06-10,Moderna,1
South Korea,2021-06-10,Oxford/AstraZeneca,7883520
South Korea,2021-06-10,Pfizer/BioNTech,4859460
South Korea,2021-06-11,Johnson&Johnson,454788
South Korea,2021-06-11,Moderna,1
South Korea,2021-06-11,Oxford/AstraZeneca,8437074
South Korea,2021-06-11,Pfizer/BioNTech,4966426
South Korea,2021-06-12,Johnson&Johnson,569011
South Korea,2021-06-12,Moderna,1
South Korea,2021-06-12,Oxford/AstraZeneca,8695375
South Korea,2021-06-12,Pfizer/BioNTech,4987976
South Korea,2021-06-13,Johnson&Johnson,580783
South Korea,2021-06-13,Moderna,1
South Korea,2021-06-13,Oxford/AstraZeneca,8710819
South Korea,2021-06-13,Pfizer/BioNTech,4988854
South Korea,2021-06-14,Johnson&Johnson,752755
South Korea,2021-06-14,Moderna,1
South Korea,2021-06-14,Oxford/AstraZeneca,9291709
South Korea,2021-06-14,Pfizer/BioNTech,5092503
South Korea,2021-06-15,Johnson&Johnson,865183
South Korea,2021-06-15,Moderna,1
South Korea,2021-06-15,Oxford/AstraZeneca,9800213
South Korea,2021-06-15,Pfizer/BioNTech,5215710
South Korea,2021-06-16,Johnson&Johnson,1042906
South Korea,2021-06-16,Moderna,1
South Korea,2021-06-16,Oxford/AstraZeneca,10167199
South Korea,2021-06-16,Pfizer/BioNTech,5344679
South Korea,2021-06-17,Johnson&Johnson,1068692
South Korea,2021-06-17,Moderna,1
South Korea,2021-06-17,Oxford/AstraZeneca,10552548
South Korea,2021-06-17,Pfizer/BioNTech,5480620
South Korea,2021-06-18,Johnson&Johnson,1099522
South Korea,2021-06-18,Moderna,241
South Korea,2021-06-18,Oxford/AstraZeneca,11018161
South Korea,2021-06-18,Pfizer/BioNTech,5618228
South Korea,2021-06-19,Johnson&Johnson,1118557
South Korea,2021-06-19,Moderna,241
South Korea,2021-06-19,Oxford/AstraZeneca,11208400
South Korea,2021-06-19,Pfizer/BioNTech,5642323
South Korea,2021-06-20,Johnson&Johnson,1118978
South Korea,2021-06-20,Moderna,241
South Korea,2021-06-20,Oxford/AstraZeneca,11208412
South Korea,2021-06-20,Pfizer/BioNTech,5643218
South Korea,2021-06-21,Johnson&Johnson,1122160
South Korea,2021-06-21,Moderna,817
South Korea,2021-06-21,Oxford/AstraZeneca,11225939
South Korea,2021-06-21,Pfizer/BioNTech,5783669
South Korea,2021-06-22,Johnson&Johnson,1124637
South Korea,2021-06-22,Moderna,1728
South Korea,2021-06-22,Oxford/AstraZeneca,11246688
South Korea,2021-06-22,Pfizer/BioNTech,5931252
South Korea,2021-06-23,Johnson&Johnson,1125728
South Korea,2021-06-23,Moderna,4641
South Korea,2021-06-23,Oxford/AstraZeneca,11265328
South Korea,2021-06-23,Pfizer/BioNTech,6072002
South Korea,2021-06-24,Johnson&Johnson,1126277
South Korea,2021-06-24,Moderna,7942
South Korea,2021-06-24,Oxford/AstraZeneca,11281813
South Korea,2021-06-24,Pfizer/BioNTech,6204671
South Korea,2021-06-25,Johnson&Johnson,1126697
South Korea,2021-06-25,Moderna,17614
South Korea,2021-06-25,Oxford/AstraZeneca,11297922
South Korea,2021-06-25,Pfizer/BioNTech,6338807
South Korea,2021-06-26,Johnson&Johnson,1126786
South Korea,2021-06-26,Moderna,18366
South Korea,2021-06-26,Oxford/AstraZeneca,11298581
South Korea,2021-06-26,Pfizer/BioNTech,6372100
South Korea,2021-06-27,Johnson&Johnson,1126792
South Korea,2021-06-27,Moderna,18366
South Korea,2021-06-27,Oxford/AstraZeneca,11298581
South Korea,2021-06-27,Pfizer/BioNTech,6372834
South Korea,2021-06-28,Johnson&Johnson,1127252
South Korea,2021-06-28,Moderna,22807
South Korea,2021-06-28,Oxford/AstraZeneca,11308303
South Korea,2021-06-28,Pfizer/BioNTech,6515589
South Korea,2021-06-29,Johnson&Johnson,1127919
South Korea,2021-06-29,Moderna,30882
South Korea,2021-06-29,Oxford/AstraZeneca,11322025
South Korea,2021-06-29,Pfizer/BioNTech,6654187
South Korea,2021-06-30,Johnson&Johnson,1128655
South Korea,2021-06-30,Moderna,36324
South Korea,2021-06-30,Oxford/AstraZeneca,11335368
South Korea,2021-06-30,Pfizer/BioNTech,6785727
South Korea,2021-07-01,Johnson&Johnson,1129217
South Korea,2021-07-01,Moderna,37319
South Korea,2021-07-01,Oxford/AstraZeneca,11352368
South Korea,2021-07-01,Pfizer/BioNTech,6891703
South Korea,2021-07-02,Johnson&Johnson,1129569
South Korea,2021-07-02,Moderna,38799
South Korea,2021-07-02,Oxford/AstraZeneca,11375522
South Korea,2021-07-02,Pfizer/BioNTech,6992271
South Korea,2021-07-03,Johnson&Johnson,1129784
South Korea,2021-07-03,Moderna,39674
South Korea,2021-07-03,Oxford/AstraZeneca,11376311
South Korea,2021-07-03,Pfizer/BioNTech,7008691
South Korea,2021-07-04,Johnson&Johnson,1129784
South Korea,2021-07-04,Moderna,39674
South Korea,2021-07-04,Oxford/AstraZeneca,11376311
South Korea,2021-07-04,Pfizer/BioNTech,7009337
South Korea,2021-07-05,Johnson&Johnson,1129784
South Korea,2021-07-05,Moderna,42763
South Korea,2021-07-05,Oxford/AstraZeneca,11413802
South Korea,2021-07-05,Pfizer/BioNTech,7099692
South Korea,2021-07-06,Johnson&Johnson,1129784
South Korea,2021-07-06,Moderna,47003
South Korea,2021-07-06,Oxford/AstraZeneca,11456821
South Korea,2021-07-06,Pfizer/BioNTech,7181560
South Korea,2021-07-07,Johnson&Johnson,1129784
South Korea,2021-07-07,Moderna,51020
South Korea,2021-07-07,Oxford/AstraZeneca,11500451
South Korea,2021-07-07,Pfizer/BioNTech,7258363
South Korea,2021-07-08,Johnson&Johnson,1129784
South Korea,2021-07-08,Moderna,55832
South Korea,2021-07-08,Oxford/AstraZeneca,11552941
South Korea,2021-07-08,Pfizer/BioNTech,7345328
South Korea,2021-07-09,Johnson&Johnson,1129784
South Korea,2021-07-09,Moderna,62456
South Korea,2021-07-09,Oxford/AstraZeneca,11637703
South Korea,2021-07-09,Pfizer/BioNTech,7460890
South Korea,2021-07-10,Johnson&Johnson,1129784
South Korea,2021-07-10,Moderna,62468
South Korea,2021-07-10,Oxford/AstraZeneca,11669266
South Korea,2021-07-10,Pfizer/BioNTech,7481587
South Korea,2021-07-11,Johnson&Johnson,1129784
South Korea,2021-07-11,Moderna,62468
South Korea,2021-07-11,Oxford/AstraZeneca,11670214
South Korea,2021-07-11,Pfizer/BioNTech,7482230
South Korea,2021-07-12,Johnson&Johnson,1129784
South Korea,2021-07-12,Moderna,62519
South Korea,2021-07-12,Oxford/AstraZeneca,11724109
South Korea,2021-07-12,Pfizer/BioNTech,7553201
South Korea,2021-07-13,Johnson&Johnson,1129784
South Korea,2021-07-13,Moderna,62675
South Korea,2021-07-13,Oxford/AstraZeneca,11792180
South Korea,2021-07-13,Pfizer/BioNTech,7703091
South Korea,2021-07-14,Johnson&Johnson,1129784
South Korea,2021-07-14,Moderna,63376
South Korea,2021-07-14,Oxford/AstraZeneca,11876916
South Korea,2021-07-14,Pfizer/BioNTech,7852171
South Korea,2021-07-15,Johnson&Johnson,1129784
South Korea,2021-07-15,Moderna,63376
South Korea,2021-07-15,Oxford/AstraZeneca,11980232
South Korea,2021-07-15,Pfizer/BioNTech,8014393
South Korea,2021-07-16,Johnson&Johnson,1129784
South Korea,2021-07-16,Moderna,63649
South Korea,2021-07-16,Oxford/AstraZeneca,12107749
South Korea,2021-07-16,Pfizer/BioNTech,8205495
South Korea,2021-07-17,Johnson&Johnson,1129784
South Korea,2021-07-17,Moderna,63649
South Korea,2021-07-17,Oxford/AstraZeneca,12134855
South Korea,2021-07-17,Pfizer/BioNTech,8249629
South Korea,2021-07-18,Johnson&Johnson,1129784
South Korea,2021-07-18,Moderna,63649
South Korea,2021-07-18,Oxford/AstraZeneca,12135335
South Korea,2021-07-18,Pfizer/BioNTech,8252080
South Korea,2021-07-19,Johnson&Johnson,1129784
South Korea,2021-07-19,Moderna,64107
South Korea,2021-07-19,Oxford/AstraZeneca,12196976
South Korea,2021-07-19,Pfizer/BioNTech,8421348
South Korea,2021-07-20,Johnson&Johnson,1129784
South Korea,2021-07-20,Moderna,65137
South Korea,2021-07-20,Oxford/AstraZeneca,12250634
South Korea,2021-07-20,Pfizer/BioNTech,8578719
South Korea,2021-07-21,Johnson&Johnson,1129784
South Korea,2021-07-21,Moderna,67642
South Korea,2021-07-21,Oxford/AstraZeneca,12279571
South Korea,2021-07-21,Pfizer/BioNTech,8726223
South Korea,2021-07-22,Johnson&Johnson,1129784
South Korea,2021-07-22,Moderna,69523
South Korea,2021-07-22,Oxford/AstraZeneca,12335256
South Korea,2021-07-22,Pfizer/BioNTech,8868943
South Korea,2021-07-23,Johnson&Johnson,1129784
South Korea,2021-07-23,Moderna,78290
South Korea,2021-07-23,Oxford/AstraZeneca,12383108
South Korea,2021-07-23,Pfizer/BioNTech,9018646
South Korea,2021-07-24,Johnson&Johnson,1129784
South Korea,2021-07-24,Moderna,79016
South Korea,2021-07-24,Oxford/AstraZeneca,12393090
South Korea,2021-07-24,Pfizer/BioNTech,9048305
South Korea,2021-07-25,Johnson&Johnson,1129784
South Korea,2021-07-25,Moderna,79016
South Korea,2021-07-25,Oxford/AstraZeneca,12393147
South Korea,2021-07-25,Pfizer/BioNTech,9049919
South Korea,2021-07-26,Johnson&Johnson,1129784
South Korea,2021-07-26,Moderna,359598
South Korea,2021-07-26,Oxford/AstraZeneca,12406627
South Korea,2021-07-26,Pfizer/BioNTech,9439807
South Korea,2021-07-27,Johnson&Johnson,1129784
South Korea,2021-07-27,Moderna,509384
South Korea,2021-07-27,Oxford/AstraZeneca,12416482
South Korea,2021-07-27,Pfizer/BioNTech,9710754
South Korea,2021-07-28,Johnson&Johnson,1129784
South Korea,2021-07-28,Moderna,608085
South Korea,2021-07-28,Oxford/AstraZeneca,12423437
South Korea,2021-07-28,Pfizer/BioNTech,10127694
South Korea,2021-07-29,Johnson&Johnson,1129784
South Korea,2021-07-29,Moderna,695181
South Korea,2021-07-29,Oxford/AstraZeneca,12433634
South Korea,2021-07-29,Pfizer/BioNTech,10421305
South Korea,2021-07-30,Johnson&Johnson,1129784
South Korea,2021-07-30,Moderna,819138
South Korea,2021-07-30,Oxford/AstraZeneca,12441243
South Korea,2021-07-30,Pfizer/BioNTech,10846990
South Korea,2021-07-31,Johnson&Johnson,1129784
South Korea,2021-07-31,Moderna,888809
South Korea,2021-07-31,Oxford/AstraZeneca,12441731
South Korea,2021-07-31,Pfizer/BioNTech,11005971
South Korea,2021-08-01,Johnson&Johnson,1129784
South Korea,2021-08-01,Moderna,897111
South Korea,2021-08-01,Oxford/AstraZeneca,12441743
South Korea,2021-08-01,Pfizer/BioNTech,11026159
South Korea,2021-08-02,Johnson&Johnson,1129784
South Korea,2021-08-02,Moderna,913875
South Korea,2021-08-02,Oxford/AstraZeneca,12446503
South Korea,2021-08-02,Pfizer/BioNTech,11517824
South Korea,2021-08-03,Johnson&Johnson,1129784
South Korea,2021-08-03,Moderna,924805
South Korea,2021-08-03,Oxford/AstraZeneca,12453013
South Korea,2021-08-03,Pfizer/BioNTech,11828039
South Korea,2021-08-04,Johnson&Johnson,1129784
South Korea,2021-08-04,Moderna,933708
South Korea,2021-08-04,Oxford/AstraZeneca,12459004
South Korea,2021-08-04,Pfizer/BioNTech,12089515
South Korea,2021-08-05,Johnson&Johnson,1129784
South Korea,2021-08-05,Moderna,943586
South Korea,2021-08-05,Oxford/AstraZeneca,12478839
South Korea,2021-08-05,Pfizer/BioNTech,12380317
South Korea,2021-08-06,Johnson&Johnson,1129784
South Korea,2021-08-06,Moderna,958650
South Korea,2021-08-06,Oxford/AstraZeneca,12498855
South Korea,2021-08-06,Pfizer/BioNTech,12757450
South Korea,2021-08-07,Johnson&Johnson,1129784
South Korea,2021-08-07,Moderna,961938
South Korea,2021-08-07,Oxford/AstraZeneca,12501613
South Korea,2021-08-07,Pfizer/BioNTech,12908941
South Korea,2021-08-08,Johnson&Johnson,1129784
South Korea,2021-08-08,Moderna,962198
South Korea,2021-08-08,Oxford/AstraZeneca,12502104
South Korea,2021-08-08,Pfizer/BioNTech,12938150
South Korea,2021-08-09,Johnson&Johnson,1129784
South Korea,2021-08-09,Moderna,977119
South Korea,2021-08-09,Oxford/AstraZeneca,12583317
South Korea,2021-08-09,Pfizer/BioNTech,13452498
South Korea,2021-08-10,Johnson&Johnson,1129784
South Korea,2021-08-10,Moderna,986564
South Korea,2021-08-10,Oxford/AstraZeneca,12645869
South Korea,2021-08-10,Pfizer/BioNTech,13813060
South Korea,2021-08-11,Johnson&Johnson,1129784
South Korea,2021-08-11,Moderna,993742
South Korea,2021-08-11,Oxford/AstraZeneca,12701257
South Korea,2021-08-11,Pfizer/BioNTech,14091866
South Korea,2021-08-12,Johnson&Johnson,1129784
South Korea,2021-08-12,Moderna,998052
South Korea,2021-08-12,Oxford/AstraZeneca,13308949
South Korea,2021-08-12,Pfizer/BioNTech,14355538
South Korea,2021-08-13,Johnson&Johnson,1129784
South Korea,2021-08-13,Moderna,1005155
South Korea,2021-08-13,Oxford/AstraZeneca,13823432
South Korea,2021-08-13,Pfizer/BioNTech,14697912
South Korea,2021-08-14,Johnson&Johnson,1129784
South Korea,2021-08-14,Moderna,1008261
South Korea,2021-08-14,Oxford/AstraZeneca,13993783
South Korea,2021-08-14,Pfizer/BioNTech,14849820
South Korea,2021-08-15,Johnson&Johnson,1129784
South Korea,2021-08-15,Moderna,1008298
South Korea,2021-08-15,Oxford/AstraZeneca,13998562
South Korea,2021-08-15,Pfizer/BioNTech,14869043
South Korea,2021-08-16,Johnson&Johnson,1129784
South Korea,2021-08-16,Moderna,1321825
South Korea,2021-08-16,Oxford/AstraZeneca,14251368
South Korea,2021-08-16,Pfizer/BioNTech,15230686
South Korea,2021-08-17,Johnson&Johnson,1129784
South Korea,2021-08-17,Moderna,1586317
South Korea,2021-08-17,Oxford/AstraZeneca,14745016
South Korea,2021-08-17,Pfizer/BioNTech,15692559
South Korea,2021-08-18,Johnson&Johnson,1129784
South Korea,2021-08-18,Moderna,1760731
South Korea,2021-08-18,Oxford/AstraZeneca,15075461
South Korea,2021-08-18,Pfizer/BioNTech,16030516
South Korea,2021-08-19,Johnson&Johnson,1129784
South Korea,2021-08-19,Moderna,1939636
South Korea,2021-08-19,Oxford/AstraZeneca,15382365
South Korea,2021-08-19,Pfizer/BioNTech,16342539
South Korea,2021-08-20,Johnson&Johnson,1129784
South Korea,2021-08-20,Moderna,2192352
South Korea,2021-08-20,Oxford/AstraZeneca,15732084
South Korea,2021-08-20,Pfizer/BioNTech,16757079
Spain,2021-01-08,Johnson&Johnson,0
Spain,2021-01-08,Moderna,0
Spain,2021-01-08,Oxford/AstraZeneca,0
Spain,2021-01-08,Pfizer/BioNTech,419566
Spain,2021-01-15,Johnson&Johnson,0
Spain,2021-01-15,Moderna,7243
Spain,2021-01-15,Oxford/AstraZeneca,0
Spain,2021-01-15,Pfizer/BioNTech,920012
Spain,2021-01-22,Johnson&Johnson,0
Spain,2021-01-22,Moderna,25654
Spain,2021-01-22,Oxford/AstraZeneca,0
Spain,2021-01-22,Pfizer/BioNTech,1242318
Spain,2021-01-29,Johnson&Johnson,0
Spain,2021-01-29,Moderna,29547
Spain,2021-01-29,Oxford/AstraZeneca,0
Spain,2021-01-29,Pfizer/BioNTech,1613154
Spain,2021-02-05,Johnson&Johnson,0
Spain,2021-02-05,Moderna,49785
Spain,2021-02-05,Oxford/AstraZeneca,0
Spain,2021-02-05,Pfizer/BioNTech,2110982
Spain,2021-02-12,Johnson&Johnson,0
Spain,2021-02-12,Moderna,98910
Spain,2021-02-12,Oxford/AstraZeneca,34823
Spain,2021-02-12,Pfizer/BioNTech,2504991
Spain,2021-02-19,Johnson&Johnson,0
Spain,2021-02-19,Moderna,138751
Spain,2021-02-19,Oxford/AstraZeneca,133267
Spain,2021-02-19,Pfizer/BioNTech,2889689
Spain,2021-02-26,Johnson&Johnson,0
Spain,2021-02-26,Moderna,152703
Spain,2021-02-26,Oxford/AstraZeneca,379535
Spain,2021-02-26,Pfizer/BioNTech,3395422
Spain,2021-03-05,Johnson&Johnson,0
Spain,2021-03-05,Moderna,199965
Spain,2021-03-05,Oxford/AstraZeneca,675539
Spain,2021-03-05,Pfizer/BioNTech,3957964
Spain,2021-03-12,Johnson&Johnson,0
Spain,2021-03-12,Moderna,257723
Spain,2021-03-12,Oxford/AstraZeneca,979304
Spain,2021-03-12,Pfizer/BioNTech,4524227
Spain,2021-03-19,Johnson&Johnson,0
Spain,2021-03-19,Moderna,344918
Spain,2021-03-19,Oxford/AstraZeneca,1016714
Spain,2021-03-19,Pfizer/BioNTech,5091362
Spain,2021-03-26,Johnson&Johnson,0
Spain,2021-03-26,Moderna,445965
Spain,2021-03-26,Oxford/AstraZeneca,1443886
Spain,2021-03-26,Pfizer/BioNTech,5787599
Spain,2021-04-02,Johnson&Johnson,0
Spain,2021-04-02,Moderna,548334
Spain,2021-04-02,Oxford/AstraZeneca,1959376
Spain,2021-04-02,Pfizer/BioNTech,6459732
Spain,2021-04-09,Johnson&Johnson,0
Spain,2021-04-09,Moderna,617823
Spain,2021-04-09,Oxford/AstraZeneca,2658697
Spain,2021-04-09,Pfizer/BioNTech,7691990
Spain,2021-04-16,Johnson&Johnson,0
Spain,2021-04-16,Moderna,791721
Spain,2021-04-16,Oxford/AstraZeneca,3193915
Spain,2021-04-16,Pfizer/BioNTech,8978528
Spain,2021-04-23,Johnson&Johnson,33940
Spain,2021-04-23,Moderna,962758
Spain,2021-04-23,Oxford/AstraZeneca,3591504
Spain,2021-04-23,Pfizer/BioNTech,10258634
Spain,2021-04-30,Johnson&Johnson,132063
Spain,2021-04-30,Moderna,1125295
Spain,2021-04-30,Oxford/AstraZeneca,3983618
Spain,2021-04-30,Pfizer/BioNTech,12028250
Spain,2021-05-07,Johnson&Johnson,192991
Spain,2021-05-07,Moderna,1337631
Spain,2021-05-07,Oxford/AstraZeneca,4619912
Spain,2021-05-07,Pfizer/BioNTech,13794278
Spain,2021-05-14,Johnson&Johnson,227403
Spain,2021-05-14,Moderna,1780141
Spain,2021-05-14,Oxford/AstraZeneca,4857243
Spain,2021-05-14,Pfizer/BioNTech,15561037
Spain,2021-05-21,Johnson&Johnson,325014
Spain,2021-05-21,Moderna,2147980
Spain,2021-05-21,Oxford/AstraZeneca,4967911
Spain,2021-05-21,Pfizer/BioNTech,17321477
Spain,2021-05-28,Johnson&Johnson,440749
